"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
320,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 ","Excel、中文打字20~50"," 不拘 "
321,"上班族、應屆畢業生、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
322,"上班族、應屆畢業生、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
323,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
324,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
325,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
326,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
327,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
328,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
329,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
330,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
331,"上班族、應屆畢業生、夜間就讀中、外籍人士、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 ","Excel、Word、中文打字100~125、中文打字150以上、Adobe Photoshop、PhotoImpact","文件收發與檔案管理、文書處理╱排版能力、行政事務處理、報表彙整與管理、電話接聽與人員接待事項、文件或資料輸入建檔處理、文件檔案資料處理、轉換及整合工作"
332,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
333,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
334,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
335,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
336,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
337,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
338,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /略懂、寫 /略懂  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Word","行政事務處理、電話接聽與人員接待事項、文件或資料輸入建檔處理、文件檔案資料處理、轉換及整合工作"
339,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
340,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 ","櫃檯門市接待與需求服務、產品介紹及解說銷售"
341,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
342,"上班族、應屆畢業生、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
343,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
344,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
345,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
346,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、更生人、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
347,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
348,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
349,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
350,"上班族、應屆畢業生、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習歡迎身心障礙人士，需附身心障礙證明 "," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
351,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
352,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
353,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
354,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
355,"上班族、應屆畢業生、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
356,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
357,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
358,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
359,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
360,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
361,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
362,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
363,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
364,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、更生人、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 ","櫃檯門市接待與需求服務、產品介紹及解說銷售"
365,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
366,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 ","業務或通路開發"
367,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
368,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
369,"日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
370,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 1年以上 "," 專科、大學 "," 商業及管理學科類 "," 不拘 ","Word","客戶資料更新維護、業務或通路開發、產品介紹及解說銷售"
371,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
372,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
373,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
374,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
375,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 ","櫃檯門市接待與需求服務、產品介紹及解說銷售"
376,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
377,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 ","櫃檯門市接待與需求服務、產品介紹及解說銷售"
378,"上班族、應屆畢業生、日間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂  台語 -- 精通 "," 不拘 "," 不拘 "
379,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
380,"日間就讀中、夜間就讀中、二度就業、學生實習"," 不拘 "," 大學、碩士 "," 電機電子工程相關、醫藥衛生學科類、數學及電算機科學學科類 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Outlook、PowerPoint、Word"," 不拘 "
381,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
382,"上班族、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
383,"上班族、應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
384,"上班族、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 台語 -- 精通 ","Excel、Outlook、PowerPoint、Word"," 不拘 "
385,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
386,"上班族、應屆畢業生、日間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂  台語 -- 精通 "," 不拘 "," 不拘 "
387,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
388,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
389,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
390,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
391,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
392,"應屆畢業生、日間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 ","Windows 2000、Windows 98、Excel、Word、中文打字20~50、英文打字20~50"," 不拘 "
393,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
394,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
395,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
396,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
397,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 ","櫃檯門市接待與需求服務、產品介紹及解說銷售"
398,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
399,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
400,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
401,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
402,"上班族、應屆畢業生、日間就讀中、研發替代役、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
403,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
404,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
405,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
406,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
407,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
408,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
409,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
410,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
411,"上班族、應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
412,"學生實習"," 不拘 "," 大學以上 "," 航空相關、航海相關、航運管理相關 "," 不拘 ","英文打字20~50、英文打字50~75"," 不拘 "
413,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
414,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 "," 不拘 ","文書處理╱排版能力、電話接聽與人員接待事項、文件或資料輸入建檔處理"
415,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
416,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
417,"上班族、應屆畢業生、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
418,"應屆畢業生、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
419,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
420,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、學生實習"," 1年以上 "," 高中以下、高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
421,"日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
422,"應屆畢業生、日間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
423,"上班族、應屆畢業生、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
424,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 大學 "," 日文相關科系、英美語文相關、其他外國語文相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Adobe Acrobat、Excel、PowerPoint、Word、Adobe Photoshop、Illustrator","文件收發與檔案管理、文書處理╱排版能力、行政事務處理、文件或資料輸入建檔處理、文件檔案資料處理、轉換及整合工作、品牌行銷管理、提案與簡報技巧、行銷策略擬定、品牌知名度推廣、產品介紹及解說銷售"
425,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
426,"上班族、應屆畢業生、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
427,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
428,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
429,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
430,"上班族、應屆畢業生、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 越文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、Outlook、Word","電話接聽與人員接待事項、文件或資料輸入建檔處理"
431,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
432,"上班族、應屆畢業生、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
433,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
434,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
435,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 日文 -- 聽 /略懂、說 /略懂、讀 /不會、寫 /不會  英文 -- 聽 /略懂、說 /略懂、讀 /不會、寫 /不會 "," 不拘 "," 不拘 "
436,"上班族、應屆畢業生、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
437,"上班族、應屆畢業生、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
438,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
439,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
440,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、更生人、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
441,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
442,"上班族、應屆畢業生、日間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
443,"夜間就讀中、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
444,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
445,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
446,"上班族、應屆畢業生、日間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
447,"日間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
448,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
449,"上班族、應屆畢業生、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
450,"應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
451,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
452,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
453,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
454,"上班族、應屆畢業生、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
455,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
456,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
457,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
458,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
459,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
460,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
461,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
462,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
463,"上班族、應屆畢業生、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
